distance
104
102
102
103
101
104
100
99
99
102
98
100
100
100
101
98
102
101
101
100
99
101
98
102
100
100
98
99
99
100
100
98
101
101
101
99
99
102
100
101
101
102
102
100
100
103
101
100
100
101
100
102
102
100
104
101
104
100
101
99
101
102
99
102
100
101
100
102
98
100
102
101
100
103
99
101
99
100
104
102
100
98
98
99
99
98
99
101
100
101
100
100
101
101
98
102
100
103
101
102
100
103
102
100
100
101
101
102
102
100
101
101
102
101
101
100
100
104
101
100
99
101
102
103
103
101
103
102
99
102
101
103
102
101
100
101
98
100
101
104
100
101
100
98
103
98
100
103
99
100
102
100
100
102
102
99
100
100
102
102
99
100
100
99
97
102
100
99
100
101
100
102
103
101
99
101
100
104
100
98
102
100
97
101
98
99
100
98
101
98
103
101
100
100
101
100
99
102
103
100
